InventoryItem(productName=TrailTracker GPS Device, quantity=6, arrivalDate=2025-04-16, manufacturer=Trailblazer Outfitters, category=fishing supplies)
InventoryItem(productName=OutdoorGear Hammock, quantity=967, arrivalDate=2024-09-12, manufacturer=Backcountry Essentials, category=camping gear)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=609, arrivalDate=2024-05-08, manufacturer=Outdoor Pursuits Co., category=camping gear)
InventoryItem(productName=TrailTracker GPS Device, quantity=749, arrivalDate=2025-08-24, manufacturer=Nature's Trail Gear, category=hiking equipment)
InventoryItem(productName=NatureSeeker Binoculars, quantity=534, arrivalDate=2025-09-17, manufacturer=Explorers Equipment, category=climbing)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=721, arrivalDate=2025-05-07, manufacturer=Outdoor Pursuits Co., category=climbing)
InventoryItem(productName=AdventurePro Backpack, quantity=984, arrivalDate=2024-06-14, manufacturer=Expedition Outfitters, category=backpacking)
InventoryItem(productName=HikePro Trekking Poles, quantity=285, arrivalDate=2024-05-25, manufacturer=Trailblazer Outfitters, category=backpacking)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=164, arrivalDate=2024-03-20, manufacturer=Outdoor Gear Emporium, category=climbing)
InventoryItem(productName=NatureSeeker Binoculars, quantity=766, arrivalDate=2024-03-24, manufacturer=Explorers Equipment, category=fishing supplies)
InventoryItem(productName=AdventurePro Backpack, quantity=699, arrivalDate=2024-11-25, manufacturer=Adventure Gear Co., category=fishing supplies)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=239, arrivalDate=2024-04-01, manufacturer=Adventure Seekers Gear, category=hiking equipment)
InventoryItem(productName=NatureSeeker Binoculars, quantity=200, arrivalDate=2024-12-27, manufacturer=Outdoor Gear Emporium, category=mountain biking)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=655, arrivalDate=2025-02-17, manufacturer=Outdoor Provisions Ltd., category=mountain biking)
InventoryItem(productName=NatureSeeker Binoculars, quantity=762, arrivalDate=2025-07-19, manufacturer=Explorer's Edge Equipment, category=backpacking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=702, arrivalDate=2025-01-27, manufacturer=Explorer's Edge Equipment, category=climbing)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=799, arrivalDate=2025-01-20, manufacturer=Nature's Best Gear, category=skiing)
InventoryItem(productName=AdventurePro Backpack, quantity=494, arrivalDate=2025-06-25, manufacturer=Outdoor Discovery Co., category=backpacking)
InventoryItem(productName=CampfirePro Cooking Set, quantity=861, arrivalDate=2024-04-10, manufacturer=Summit Supplies, category=hiking equipment)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=786, arrivalDate=2024-09-13, manufacturer=Pioneer Gearworks, category=hiking equipment)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=425, arrivalDate=2024-07-01, manufacturer=Trailblazer Supplies, category=skiing)
InventoryItem(productName=NatureSeeker Binoculars, quantity=732, arrivalDate=2025-02-09, manufacturer=Backcountry Bound, category=backpacking)
InventoryItem(productName=HikePro Trekking Poles, quantity=698, arrivalDate=2024-09-27, manufacturer=Wildland Gear, category=camping gear)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=531, arrivalDate=2024-05-02, manufacturer=Peak Performance Gear, category=fishing supplies)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=758, arrivalDate=2024-11-19, manufacturer=Nature's Edge Equipment, category=climbing)
InventoryItem(productName=AdventurePro Backpack, quantity=578, arrivalDate=2024-06-28, manufacturer=Summit Supplies, category=camping gear)
InventoryItem(productName=HikePro Trekking Poles, quantity=561, arrivalDate=2025-04-03, manufacturer=Explorers Equipment, category=climbing)
InventoryItem(productName=HikePro Trekking Poles, quantity=384, arrivalDate=2024-12-01, manufacturer=Nature's Trail Gear, category=camping gear)
InventoryItem(productName=OutdoorGear Hammock, quantity=563, arrivalDate=2024-04-30, manufacturer=Nature's Edge Equipment, category=fishing supplies)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=797, arrivalDate=2024-04-22, manufacturer=Outdoor Provisions Ltd., category=camping gear)
InventoryItem(productName=AdventurePro Backpack, quantity=534, arrivalDate=2024-08-16, manufacturer=Summit Supplies, category=camping gear)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=643, arrivalDate=2025-09-05, manufacturer=Adventure Gear Co., category=hiking equipment)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=202, arrivalDate=2024-08-18, manufacturer=Explorers Equipment, category=hiking equipment)
InventoryItem(productName=OutdoorGear Hammock, quantity=483, arrivalDate=2025-01-19, manufacturer=Trailblazer Outfitters, category=fishing supplies)
InventoryItem(productName=OutdoorGear Hammock, quantity=77, arrivalDate=2025-06-06, manufacturer=Peak Performance Gear, category=backpacking)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=14, arrivalDate=2025-07-24, manufacturer=Backcountry Essentials, category=hiking equipment)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=575, arrivalDate=2025-07-09, manufacturer=Wilderness Outfitters, category=camping gear)
InventoryItem(productName=HikePro Trekking Poles, quantity=367, arrivalDate=2025-04-21, manufacturer=Nature's Best Gear, category=skiing)
InventoryItem(productName=TrailTracker GPS Device, quantity=662, arrivalDate=2024-02-04, manufacturer=Wilderness Wares, category=skiing)
InventoryItem(productName=CampfirePro Cooking Set, quantity=97, arrivalDate=2024-04-28, manufacturer=Summit Supplies, category=climbing)
InventoryItem(productName=TrailTracker GPS Device, quantity=241, arrivalDate=2024-03-06, manufacturer=Pioneer Gearworks, category=skiing)
InventoryItem(productName=TrailTracker GPS Device, quantity=238, arrivalDate=2024-10-29, manufacturer=Outdoor Provisions Ltd., category=fishing supplies)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=434, arrivalDate=2025-08-29, manufacturer=Outdoor Pursuits Co., category=mountain biking)
InventoryItem(productName=AdventurePro Backpack, quantity=984, arrivalDate=2024-09-27, manufacturer=Adventure Seekers Gear, category=hiking equipment)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=513, arrivalDate=2024-12-13, manufacturer=Trailblazer Supplies, category=hiking equipment)
InventoryItem(productName=AdventurePro Backpack, quantity=302, arrivalDate=2025-06-13, manufacturer=Expedition Outfitters, category=camping gear)
InventoryItem(productName=OutdoorGear Hammock, quantity=81, arrivalDate=2025-02-02, manufacturer=Trailblazer Outfitters, category=climbing)
InventoryItem(productName=HikePro Trekking Poles, quantity=17, arrivalDate=2024-10-11, manufacturer=Outdoor Gear Emporium, category=skiing)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=170, arrivalDate=2024-03-30, manufacturer=Backcountry Essentials, category=skiing)
InventoryItem(productName=AdventurePro Backpack, quantity=954, arrivalDate=2024-08-30, manufacturer=Outdoor Discovery Co., category=hiking equipment)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=773, arrivalDate=2024-06-22, manufacturer=Trailblazer Supplies, category=mountain biking)
InventoryItem(productName=HikePro Trekking Poles, quantity=264, arrivalDate=2025-04-17, manufacturer=Summit Seekers, category=mountain biking)
InventoryItem(productName=OutdoorGear Hammock, quantity=849, arrivalDate=2024-06-14, manufacturer=Trailblazer Outfitters, category=hiking equipment)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=952, arrivalDate=2025-03-22, manufacturer=Pioneer Gearworks, category=mountain biking)
InventoryItem(productName=AdventurePro Backpack, quantity=150, arrivalDate=2024-02-23, manufacturer=Outdoor Provisions Ltd., category=mountain biking)
InventoryItem(productName=NatureSeeker Binoculars, quantity=685, arrivalDate=2024-07-29, manufacturer=Nature's Edge Equipment, category=camping gear)
InventoryItem(productName=OutdoorGear Hammock, quantity=204, arrivalDate=2025-07-29, manufacturer=Wilderness Wares, category=hiking equipment)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=505, arrivalDate=2025-05-08, manufacturer=Backcountry Essentials, category=backpacking)
InventoryItem(productName=NatureSeeker Binoculars, quantity=245, arrivalDate=2024-03-30, manufacturer=Summit Seekers, category=mountain biking)
InventoryItem(productName=AdventurePro Backpack, quantity=914, arrivalDate=2024-10-16, manufacturer=Explorer's Edge Equipment, category=fishing supplies)
InventoryItem(productName=OutdoorGear Hammock, quantity=821, arrivalDate=2025-08-14, manufacturer=Expedition Outfitters, category=climbing)
InventoryItem(productName=HikePro Trekking Poles, quantity=870, arrivalDate=2025-02-09, manufacturer=Summit Seekers, category=camping gear)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=110, arrivalDate=2024-04-17, manufacturer=Outdoor Pursuits Co., category=climbing)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=92, arrivalDate=2024-01-26, manufacturer=Explorers Equipment, category=mountain biking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=717, arrivalDate=2024-12-20, manufacturer=Explorer's Edge Equipment, category=backpacking)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=465, arrivalDate=2024-03-08, manufacturer=Expedition Outfitters, category=skiing)
InventoryItem(productName=CampfirePro Cooking Set, quantity=984, arrivalDate=2025-06-11, manufacturer=Outdoor Provisions Ltd., category=backpacking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=285, arrivalDate=2025-06-04, manufacturer=Summit Seekers, category=skiing)
InventoryItem(productName=HikePro Trekking Poles, quantity=999, arrivalDate=2024-08-25, manufacturer=Wilderness Outfitters, category=hiking equipment)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=71, arrivalDate=2025-03-20, manufacturer=Explorer's Edge Equipment, category=climbing)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=231, arrivalDate=2025-09-03, manufacturer=Nature's Best Gear, category=mountain biking)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=351, arrivalDate=2025-01-30, manufacturer=Trailblazer Outfitters, category=mountain biking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=698, arrivalDate=2024-10-12, manufacturer=Nature's Edge Equipment, category=backpacking)
InventoryItem(productName=TrailTracker GPS Device, quantity=411, arrivalDate=2025-01-15, manufacturer=Alpine Adventure Co., category=climbing)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=943, arrivalDate=2025-05-03, manufacturer=Wilderness Outfitters, category=climbing)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=858, arrivalDate=2024-07-28, manufacturer=Outdoor Provisions Ltd., category=mountain biking)
InventoryItem(productName=CampfirePro Cooking Set, quantity=278, arrivalDate=2024-10-08, manufacturer=Expedition Outfitters, category=skiing)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=13, arrivalDate=2025-01-06, manufacturer=Alpine Adventure Co., category=mountain biking)
InventoryItem(productName=TrailTracker GPS Device, quantity=502, arrivalDate=2024-09-27, manufacturer=Summit Supplies, category=skiing)
InventoryItem(productName=TrailTracker GPS Device, quantity=659, arrivalDate=2025-04-05, manufacturer=Adventure Gear Co., category=hiking equipment)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=661, arrivalDate=2024-05-15, manufacturer=Explorers Equipment, category=backpacking)
InventoryItem(productName=HikePro Trekking Poles, quantity=969, arrivalDate=2025-02-11, manufacturer=Outdoor Pursuits Co., category=climbing)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=139, arrivalDate=2025-09-22, manufacturer=Outdoor Pursuits Co., category=camping gear)
InventoryItem(productName=HikePro Trekking Poles, quantity=394, arrivalDate=2025-09-22, manufacturer=Outdoor Discovery Co., category=camping gear)
InventoryItem(productName=NatureSeeker Binoculars, quantity=791, arrivalDate=2024-05-24, manufacturer=Outdoor Pursuits Co., category=skiing)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=445, arrivalDate=2024-01-26, manufacturer=Outdoor Provisions Ltd., category=backpacking)
InventoryItem(productName=OutdoorGear Hammock, quantity=471, arrivalDate=2024-09-17, manufacturer=Outdoor Gear Emporium, category=skiing)
InventoryItem(productName=HikePro Trekking Poles, quantity=667, arrivalDate=2024-05-27, manufacturer=Explorers Equipment, category=camping gear)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=59, arrivalDate=2025-02-07, manufacturer=Alpine Adventure Co., category=camping gear)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=451, arrivalDate=2025-03-06, manufacturer=Expedition Outfitters, category=backpacking)
InventoryItem(productName=HikePro Trekking Poles, quantity=315, arrivalDate=2025-09-28, manufacturer=Adventure Gear Co., category=fishing supplies)
InventoryItem(productName=NatureSeeker Binoculars, quantity=176, arrivalDate=2024-01-01, manufacturer=Outdoor Provisions Ltd., category=hiking equipment)
InventoryItem(productName=HikePro Trekking Poles, quantity=40, arrivalDate=2024-06-19, manufacturer=Outdoor Discovery Co., category=fishing supplies)
InventoryItem(productName=HikePro Trekking Poles, quantity=450, arrivalDate=2024-03-10, manufacturer=Peak Performance Gear, category=camping gear)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=45, arrivalDate=2024-11-25, manufacturer=Outdoor Discovery Co., category=backpacking)
InventoryItem(productName=HikePro Trekking Poles, quantity=654, arrivalDate=2024-11-09, manufacturer=Trailblazer Outfitters, category=backpacking)
InventoryItem(productName=HikePro Trekking Poles, quantity=7, arrivalDate=2025-01-07, manufacturer=Adventure Gear Co., category=mountain biking)
InventoryItem(productName=HikePro Trekking Poles, quantity=140, arrivalDate=2024-10-20, manufacturer=Outdoor Pursuits Co., category=climbing)
InventoryItem(productName=TrailTracker GPS Device, quantity=209, arrivalDate=2025-04-20, manufacturer=Pioneer Gearworks, category=hiking equipment)
InventoryItem(productName=TrailTracker GPS Device, quantity=300, arrivalDate=2024-04-07, manufacturer=Nature's Best Gear, category=mountain biking)
InventoryItem(productName=NatureSeeker Binoculars, quantity=666, arrivalDate=2025-01-12, manufacturer=Nature's Trail Gear, category=camping gear)
InventoryItem(productName=OutdoorGear Hammock, quantity=534, arrivalDate=2025-05-05, manufacturer=Nature's Best Gear, category=skiing)
InventoryItem(productName=OutdoorGear Hammock, quantity=892, arrivalDate=2024-06-05, manufacturer=Expedition Outfitters, category=skiing)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=620, arrivalDate=2024-10-08, manufacturer=Explorers Equipment, category=hiking equipment)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=862, arrivalDate=2024-07-05, manufacturer=Trailblazer Gear, category=skiing)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=306, arrivalDate=2025-08-08, manufacturer=Wilderness Wares, category=skiing)
InventoryItem(productName=TrailTracker GPS Device, quantity=831, arrivalDate=2025-07-15, manufacturer=Nature's Best Gear, category=fishing supplies)
InventoryItem(productName=HikePro Trekking Poles, quantity=382, arrivalDate=2024-01-08, manufacturer=Explorer's Edge Equipment, category=mountain biking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=900, arrivalDate=2024-01-03, manufacturer=Nature's Trail Gear, category=camping gear)
InventoryItem(productName=CampfirePro Cooking Set, quantity=508, arrivalDate=2025-04-09, manufacturer=Wilderness Wares, category=hiking equipment)
InventoryItem(productName=OutdoorGear Hammock, quantity=138, arrivalDate=2024-10-01, manufacturer=Outdoor Provisions Ltd., category=climbing)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=698, arrivalDate=2024-10-14, manufacturer=Adventure Gear Co., category=backpacking)
InventoryItem(productName=HikePro Trekking Poles, quantity=324, arrivalDate=2025-07-04, manufacturer=Outdoor Provisions Ltd., category=climbing)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=928, arrivalDate=2025-06-22, manufacturer=Summit Seekers, category=fishing supplies)
InventoryItem(productName=HikePro Trekking Poles, quantity=59, arrivalDate=2025-04-28, manufacturer=Peak Performance Gear, category=climbing)
InventoryItem(productName=OutdoorGear Hammock, quantity=157, arrivalDate=2025-04-19, manufacturer=Explorer's Edge Equipment, category=skiing)
InventoryItem(productName=CampfirePro Cooking Set, quantity=153, arrivalDate=2025-08-05, manufacturer=Trailblazer Outfitters, category=climbing)
InventoryItem(productName=TrailTracker GPS Device, quantity=58, arrivalDate=2024-05-18, manufacturer=Outdoor Provisions Ltd., category=mountain biking)
InventoryItem(productName=CampfirePro Cooking Set, quantity=948, arrivalDate=2024-01-28, manufacturer=Wildland Gear, category=mountain biking)
InventoryItem(productName=HikePro Trekking Poles, quantity=235, arrivalDate=2024-03-02, manufacturer=Explorer's Edge Equipment, category=backpacking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=849, arrivalDate=2024-04-16, manufacturer=Summit Seekers, category=skiing)
InventoryItem(productName=HikePro Trekking Poles, quantity=857, arrivalDate=2024-08-30, manufacturer=Nature's Edge Equipment, category=camping gear)
InventoryItem(productName=CampfirePro Cooking Set, quantity=382, arrivalDate=2024-01-20, manufacturer=Wilderness Wares, category=camping gear)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=990, arrivalDate=2024-04-08, manufacturer=Explorers Equipment, category=mountain biking)
InventoryItem(productName=TrailTracker GPS Device, quantity=652, arrivalDate=2025-09-20, manufacturer=Wilderness Outfitters, category=fishing supplies)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=89, arrivalDate=2024-10-29, manufacturer=Nature's Best Gear, category=climbing)
InventoryItem(productName=AdventurePro Backpack, quantity=746, arrivalDate=2025-01-20, manufacturer=Trailblazer Gear, category=mountain biking)
InventoryItem(productName=AdventurePro Backpack, quantity=212, arrivalDate=2024-10-27, manufacturer=Trailblazer Outfitters, category=fishing supplies)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=833, arrivalDate=2025-03-15, manufacturer=Nature's Trail Gear, category=skiing)
InventoryItem(productName=AdventurePro Backpack, quantity=707, arrivalDate=2025-06-24, manufacturer=Explorers Equipment, category=camping gear)
InventoryItem(productName=TrailTracker GPS Device, quantity=669, arrivalDate=2025-03-03, manufacturer=Nature's Edge Equipment, category=camping gear)
InventoryItem(productName=HikePro Trekking Poles, quantity=946, arrivalDate=2025-02-23, manufacturer=Adventure Gear Co., category=skiing)
InventoryItem(productName=CampfirePro Cooking Set, quantity=858, arrivalDate=2025-01-12, manufacturer=Adventure Gear Co., category=backpacking)
InventoryItem(productName=OutdoorGear Hammock, quantity=773, arrivalDate=2025-04-15, manufacturer=Summit Supplies, category=fishing supplies)
InventoryItem(productName=TrailTracker GPS Device, quantity=242, arrivalDate=2024-08-05, manufacturer=Trailblazer Supplies, category=fishing supplies)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=387, arrivalDate=2024-06-06, manufacturer=Explorers Equipment, category=hiking equipment)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=610, arrivalDate=2024-12-10, manufacturer=Backcountry Bound, category=camping gear)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=85, arrivalDate=2024-02-26, manufacturer=Adventure Seekers Gear, category=climbing)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=596, arrivalDate=2025-05-16, manufacturer=Adventure Gear Co., category=climbing)
InventoryItem(productName=TrailTracker GPS Device, quantity=334, arrivalDate=2024-06-05, manufacturer=Adventure Seekers Gear, category=skiing)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=718, arrivalDate=2025-08-19, manufacturer=Adventure Gear Co., category=hiking equipment)
InventoryItem(productName=AdventurePro Backpack, quantity=731, arrivalDate=2024-01-07, manufacturer=Nature's Best Gear, category=camping gear)
InventoryItem(productName=OutdoorGear Hammock, quantity=576, arrivalDate=2024-04-25, manufacturer=Adventure Gear Co., category=climbing)
InventoryItem(productName=NatureSeeker Binoculars, quantity=646, arrivalDate=2025-07-23, manufacturer=Outdoor Provisions Ltd., category=backpacking)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=621, arrivalDate=2025-03-02, manufacturer=Backcountry Bound, category=backpacking)
InventoryItem(productName=TrailTracker GPS Device, quantity=627, arrivalDate=2024-08-27, manufacturer=Wilderness Outfitters, category=climbing)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=340, arrivalDate=2024-01-02, manufacturer=Wilderness Wares, category=camping gear)
InventoryItem(productName=OutdoorGear Hammock, quantity=808, arrivalDate=2025-03-06, manufacturer=Outdoor Provisions Ltd., category=backpacking)
InventoryItem(productName=OutdoorGear Hammock, quantity=362, arrivalDate=2025-05-26, manufacturer=Trailblazer Supplies, category=fishing supplies)
InventoryItem(productName=TrailTracker GPS Device, quantity=315, arrivalDate=2025-04-02, manufacturer=Wilderness Wares, category=fishing supplies)
InventoryItem(productName=TrailTracker GPS Device, quantity=551, arrivalDate=2025-04-03, manufacturer=Wilderness Wares, category=skiing)
InventoryItem(productName=AdventurePro Backpack, quantity=346, arrivalDate=2024-03-16, manufacturer=Explorer's Edge Equipment, category=fishing supplies)
InventoryItem(productName=AdventurePro Backpack, quantity=195, arrivalDate=2025-07-12, manufacturer=Nature's Trail Gear, category=mountain biking)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=63, arrivalDate=2025-07-18, manufacturer=Adventure Seekers Gear, category=hiking equipment)
InventoryItem(productName=TrailTracker GPS Device, quantity=32, arrivalDate=2025-09-20, manufacturer=Nature's Trail Gear, category=camping gear)
InventoryItem(productName=OutdoorGear Hammock, quantity=868, arrivalDate=2024-05-08, manufacturer=Pioneer Gearworks, category=climbing)
InventoryItem(productName=HikePro Trekking Poles, quantity=706, arrivalDate=2024-09-18, manufacturer=Peak Performance Gear, category=mountain biking)
InventoryItem(productName=AdventurePro Backpack, quantity=290, arrivalDate=2025-02-11, manufacturer=Summit Seekers, category=climbing)
InventoryItem(productName=HikePro Trekking Poles, quantity=296, arrivalDate=2024-10-04, manufacturer=Nature's Trail Gear, category=backpacking)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=5, arrivalDate=2025-03-05, manufacturer=Nature's Trail Gear, category=climbing)
InventoryItem(productName=OutdoorGear Hammock, quantity=328, arrivalDate=2024-11-09, manufacturer=Adventure Seekers Gear, category=backpacking)
InventoryItem(productName=NatureSeeker Binoculars, quantity=720, arrivalDate=2024-09-13, manufacturer=Outdoor Discovery Co., category=mountain biking)
InventoryItem(productName=HikePro Trekking Poles, quantity=758, arrivalDate=2025-07-06, manufacturer=Wilderness Wares, category=hiking equipment)
InventoryItem(productName=OutdoorGear Hammock, quantity=278, arrivalDate=2025-07-17, manufacturer=Wildland Gear, category=climbing)
InventoryItem(productName=HikePro Trekking Poles, quantity=633, arrivalDate=2025-01-28, manufacturer=Outdoor Gear Emporium, category=skiing)
InventoryItem(productName=HikePro Trekking Poles, quantity=130, arrivalDate=2025-05-19, manufacturer=Nature's Edge Equipment, category=skiing)
InventoryItem(productName=OutdoorGear Hammock, quantity=89, arrivalDate=2024-02-18, manufacturer=Trailblazer Outfitters, category=fishing supplies)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=733, arrivalDate=2024-09-04, manufacturer=Alpine Adventure Co., category=climbing)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=953, arrivalDate=2024-09-07, manufacturer=Outdoor Pursuits Co., category=camping gear)
InventoryItem(productName=AdventurePro Backpack, quantity=616, arrivalDate=2024-05-19, manufacturer=Nature's Best Gear, category=skiing)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=207, arrivalDate=2025-05-25, manufacturer=Trailblazer Outfitters, category=climbing)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=705, arrivalDate=2024-06-01, manufacturer=Trailblazer Supplies, category=mountain biking)
InventoryItem(productName=TrailTracker GPS Device, quantity=330, arrivalDate=2024-06-16, manufacturer=Nature's Edge Equipment, category=backpacking)
InventoryItem(productName=OutdoorGear Hammock, quantity=971, arrivalDate=2024-04-28, manufacturer=Trailblazer Outfitters, category=camping gear)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=938, arrivalDate=2024-08-28, manufacturer=Trailblazer Gear, category=camping gear)
InventoryItem(productName=HikePro Trekking Poles, quantity=640, arrivalDate=2025-08-30, manufacturer=Wilderness Outfitters, category=camping gear)
InventoryItem(productName=AdventurePro Backpack, quantity=134, arrivalDate=2025-08-28, manufacturer=Nature's Trail Gear, category=backpacking)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=303, arrivalDate=2025-02-05, manufacturer=Nature's Trail Gear, category=hiking equipment)
InventoryItem(productName=NatureSeeker Binoculars, quantity=447, arrivalDate=2024-04-11, manufacturer=Expedition Outfitters, category=mountain biking)
InventoryItem(productName=CampfirePro Cooking Set, quantity=647, arrivalDate=2024-07-31, manufacturer=Peak Performance Gear, category=fishing supplies)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=94, arrivalDate=2024-07-07, manufacturer=Trailblazer Gear, category=mountain biking)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=859, arrivalDate=2024-03-09, manufacturer=Wildland Gear, category=backpacking)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=902, arrivalDate=2024-07-03, manufacturer=Pioneer Gearworks, category=climbing)
InventoryItem(productName=OutdoorGear Hammock, quantity=970, arrivalDate=2025-01-21, manufacturer=Adventure Gear Co., category=mountain biking)
InventoryItem(productName=CampfirePro Cooking Set, quantity=143, arrivalDate=2024-10-03, manufacturer=Backcountry Bound, category=climbing)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=907, arrivalDate=2024-09-30, manufacturer=Nature's Best Gear, category=camping gear)
InventoryItem(productName=OutdoorGear Hammock, quantity=934, arrivalDate=2024-06-20, manufacturer=Outdoor Pursuits Co., category=hiking equipment)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=395, arrivalDate=2024-12-10, manufacturer=Wilderness Outfitters, category=fishing supplies)
InventoryItem(productName=NatureSeeker Binoculars, quantity=788, arrivalDate=2025-01-28, manufacturer=Adventure Gear Co., category=backpacking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=909, arrivalDate=2024-06-15, manufacturer=Adventure Gear Co., category=hiking equipment)
InventoryItem(productName=HikePro Trekking Poles, quantity=87, arrivalDate=2025-01-31, manufacturer=Explorers Equipment, category=backpacking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=297, arrivalDate=2024-08-22, manufacturer=Explorers Equipment, category=hiking equipment)
InventoryItem(productName=NatureSeeker Binoculars, quantity=591, arrivalDate=2024-02-21, manufacturer=Wilderness Wares, category=hiking equipment)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=322, arrivalDate=2025-06-08, manufacturer=Backcountry Bound, category=climbing)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=210, arrivalDate=2025-02-11, manufacturer=Summit Seekers, category=mountain biking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=870, arrivalDate=2025-08-08, manufacturer=Adventure Gear Co., category=fishing supplies)
InventoryItem(productName=NatureSeeker Binoculars, quantity=397, arrivalDate=2024-05-02, manufacturer=Outdoor Discovery Co., category=skiing)
InventoryItem(productName=TrailTracker GPS Device, quantity=13, arrivalDate=2024-06-08, manufacturer=Wilderness Wares, category=skiing)
InventoryItem(productName=OutdoorGear Hammock, quantity=374, arrivalDate=2025-09-29, manufacturer=Outdoor Provisions Ltd., category=hiking equipment)
InventoryItem(productName=AdventurePro Backpack, quantity=949, arrivalDate=2024-05-06, manufacturer=Outdoor Pursuits Co., category=skiing)
InventoryItem(productName=CampfirePro Cooking Set, quantity=186, arrivalDate=2024-03-01, manufacturer=Summit Supplies, category=skiing)
InventoryItem(productName=HikePro Trekking Poles, quantity=64, arrivalDate=2025-01-01, manufacturer=Backcountry Bound, category=camping gear)
InventoryItem(productName=TrailTracker GPS Device, quantity=302, arrivalDate=2025-08-22, manufacturer=Backcountry Essentials, category=backpacking)
InventoryItem(productName=HikePro Trekking Poles, quantity=5, arrivalDate=2024-04-27, manufacturer=Outdoor Provisions Ltd., category=hiking equipment)
InventoryItem(productName=NatureSeeker Binoculars, quantity=332, arrivalDate=2025-08-17, manufacturer=Summit Seekers, category=climbing)
